created_at,city,retweet_count,favorite_count,followers_count,friends_count,listed_count,favorites_count,statuses_count,text,negative,neutral,positive,compound
2020-10-07 20:06:16-06:00,cheyenne,0,1,1582,2295,1,128121,11699," As a peasant, I appreciate her explanations as I return to the mud fields.",0.0,0.828,0.172,0.4019
2020-10-07 20:05:03-06:00,cheyenne,0,0,1175,2262,4,5666,10916,  100% agree.,0.0,0.286,0.714,0.3612
2020-10-07 20:04:29-06:00,cheyenne,0,2,754,1842,14,13235,16578,Did Pence answer the actual question? #VPDebate,0.0,1.0,0.0,0.0
2020-10-07 20:04:17-06:00,cheyenne,0,0,1582,2295,1,128121,11699," If roughly = a Kamala job interview, yes.

If within a few seconds of the time allocation, nope.",0.0,0.863,0.137,0.4019
2020-10-07 20:04:06-06:00,cheyenne,0,0,25,277,0,29264,1349,"They need to mute the mics at the 2 minute mark, and when the other person is talking. #VPDebate",0.0,1.0,0.0,0.0
2020-10-07 20:03:24-06:00,cheyenne,0,0,754,1842,14,13235,16578,  I got nada yet. Been looking though,0.0,1.0,0.0,0.0
2020-10-07 20:03:13-06:00,cheyenne,0,0,186,261,1,1827,1491,Amen  ,0.0,1.0,0.0,0.0
2020-10-07 20:03:08-06:00,cheyenne,0,0,0,517,5,105,9708,Mike Pence looking like he has symptoms of covid-19 on stage. Weakling. Don't want any covid catchers leading the country.,0.153,0.738,0.109,-0.0057
2020-10-07 20:02:48-06:00,cheyenne,2,3,1175,2262,4,5666,10916,Watching the VP Debate and Social Media and it's entertaining because everyone sees and hears what they want to see… ,0.0,0.811,0.189,0.4939
2020-10-07 20:02:46-06:00,cheyenne,0,0,587,399,3,4477,4103, The American farmers have always been in competition and welcome an even playing field of competition… ,0.0,0.745,0.255,0.5859
2020-10-07 20:02:34-06:00,cheyenne,0,0,15594,300,175,69,11541,NOWPayments Review – An Easy to Integrate Crypto Payment Gateway  #cryptocurrency #markethive ,0.0,0.791,0.209,0.4404
2020-10-07 20:02:05-06:00,cheyenne,0,0,266,175,10,6507,1669,"Mike Wallace isn’t looking so bad now, is he?",0.36,0.64,0.0,-0.6696
2020-10-07 20:02:01-06:00,cheyenne,0,0,7255,7670,6,44276,39284,Pence is a rude P.O.S.,0.429,0.571,0.0,-0.4588
2020-10-07 20:01:28-06:00,cheyenne,0,0,1582,2295,1,128121,11699,"Results over rhetoric is the theme of tonight's #VPDebates.

Clearly, the #TrumpPence2020Tsunami is inbound. 

#CrowderDebateStream",0.0,0.838,0.162,0.4019
2020-10-07 20:00:22-06:00,cheyenne,0,1,622,1261,1,51986,15215,  Probably just you and me....,0.0,1.0,0.0,0.0
2020-10-07 20:00:08-06:00,cheyenne,0,0,1,17,0,13,543,"Do you want to get this look?

Place your order at:   ",0.0,0.885,0.115,0.0772
2020-10-07 20:00:01-06:00,cheyenne,0,1,177,96,0,14663,2604, Dramatic acting 101,0.0,1.0,0.0,0.0
2020-10-07 19:59:27-06:00,cheyenne,0,0,303,643,0,10970,9027," If I hear “thank you Mike pence, thank you Mike pence” one more time I’m gonna throw another fucking wine glass",0.0,0.889,0.111,0.3612
2020-10-07 19:59:01-06:00,cheyenne,0,0,177,1072,0,9753,4512,Pence - prep for two minute answers! Dick.,0.339,0.661,0.0,-0.5562
2020-10-07 19:57:29-06:00,cheyenne,0,0,218,266,3,3608,2756,Pence for sure rippin’ that loud.,0.0,0.685,0.315,0.3182
2020-10-07 19:56:29-06:00,cheyenne,0,0,622,1261,1,51986,15215, He's such a swell fellow,0.0,1.0,0.0,0.0
2020-10-07 19:55:40-06:00,cheyenne,0,0,1582,2295,1,128121,11699,"   I have an Irish liver, sir, and still have at least 10 minutes before I blackout on your game!",0.0,1.0,0.0,0.0
2020-10-07 19:55:32-06:00,cheyenne,0,0,425,488,9,90768,25238,  Play within himself and eliminate turnovers is all I want him thinking about,0.0,0.748,0.252,0.4019
2020-10-07 19:55:11-06:00,cheyenne,0,1,622,1261,1,51986,15215,  Looking at pence makes me want to dig in and re-read the Asimov Robot books.  R Daneel....is it you?,0.0,0.933,0.067,0.0772
2020-10-07 19:55:08-06:00,cheyenne,0,0,709,1094,10,5391,2922,  Funny!... I think it was Tim something,0.0,0.653,0.347,0.4926
2020-10-07 19:54:49-06:00,cheyenne,0,0,840,1218,1,14785,7972, Not I.,0.0,1.0,0.0,0.0
2020-10-07 19:54:38-06:00,cheyenne,0,0,1582,2295,1,128121,11699, GND is a farce.,0.474,0.526,0.0,-0.4019
2020-10-07 19:54:18-06:00,cheyenne,0,0,823,611,8,139155,42437, SO CUTE,0.0,0.233,0.767,0.5095
2020-10-07 19:54:15-06:00,cheyenne,0,0,840,1218,1,14785,7972, Not at all.,0.0,1.0,0.0,0.0
2020-10-07 19:54:10-06:00,cheyenne,0,0,15594,300,175,69,11541,WARFARE DAILY DEVOTION  8TH OF  OCTOBER 2020.  THEME:THE BEAUTY OF HOLINESS 4  ,0.145,0.446,0.409,0.7456
2020-10-07 19:54:09-06:00,cheyenne,0,0,425,488,9,90768,25238, How? Steelers fan here but the rules decisions are being made as the issues presented.,0.0,0.895,0.105,0.1655
2020-10-07 19:54:05-06:00,cheyenne,0,0,2700,1449,45,79905,91149, Ouch,0.0,1.0,0.0,0.0
2020-10-07 19:51:37-06:00,cheyenne,0,1,303,643,0,10970,9027,WILL YOU JUST SHUT UP MAN ,0.0,1.0,0.0,0.0
2020-10-07 19:51:17-06:00,cheyenne,0,0,25,63,0,119,35, Wait there was a stream?! *gasp* I missed it 🙃,0.199,0.801,0.0,-0.3595
2020-10-07 19:51:10-06:00,cheyenne,0,0,2700,1449,45,79905,91149, Clean,0.0,0.0,1.0,0.4019
2020-10-07 19:50:39-06:00,cheyenne,0,0,587,399,3,4477,4103, A fact is a fact because it is determined factual by more than a singular group of people.,0.0,0.876,0.124,0.34
2020-10-07 19:50:38-06:00,cheyenne,0,0,622,1261,1,51986,15215," kkkeep kkkoughing, Rudi",0.0,1.0,0.0,0.0
2020-10-07 19:49:44-06:00,cheyenne,0,1,303,643,0,10970,9027, Will she please just say “shut up man”,0.0,0.753,0.247,0.3182
2020-10-07 19:49:40-06:00,cheyenne,0,1,622,1261,1,51986,15215, Even crazier are the tweets,0.216,0.784,0.0,-0.0258
2020-10-07 19:49:28-06:00,cheyenne,0,0,226,940,2,96011,37571,MY ASS!,0.791,0.209,0.0,-0.5848
2020-10-07 19:49:24-06:00,cheyenne,2,3,2674,2637,29,58118,40357,   Me too.... ,0.0,1.0,0.0,0.0
2020-10-07 19:48:50-06:00,cheyenne,0,0,39,203,0,2648,393,“Joe Biden has been a cheerleader for communist China” Mike Pence,0.0,0.84,0.16,0.2263
2020-10-07 19:48:43-06:00,cheyenne,0,0,28,359,0,1530,118, You just won twitter!,0.0,0.429,0.571,0.6114
2020-10-07 19:48:31-06:00,cheyenne,0,10,1582,2295,1,128121,11699,  She's getting thrashed. Throw in the towel! ,0.0,1.0,0.0,0.0
2020-10-07 19:48:23-06:00,cheyenne,0,0,123,108,0,8,565,lmaoooooooooooooooo I’m so fucking aggravated right now.,0.367,0.633,0.0,-0.5379
2020-10-07 19:48:06-06:00,cheyenne,0,0,14,130,0,256,44,Ran out of PlayStation plus. Guess you could say I’m PlayStation minus,0.0,1.0,0.0,0.0
2020-10-07 19:47:13-06:00,cheyenne,0,1,1582,2295,1,128121,11699, Emphasis on the jerky. ,0.0,1.0,0.0,0.0
2020-10-07 19:46:27-06:00,cheyenne,0,1,1582,2295,1,128121,11699,  Same. That question about Biden being inconsistent on the GND was surprising.,0.0,0.84,0.16,0.2732
2020-10-07 19:45:34-06:00,cheyenne,0,0,2257,414,27,9174,4345, Wait - there’s a moderator?,0.0,1.0,0.0,0.0
2020-10-07 19:45:27-06:00,cheyenne,2,1,1582,2295,1,128121,11699,"Climate change is not an existential threat if the solution is taxation and redistribution of wealth.

#VPDebate2020 #CrowderDebateStream",0.0,0.644,0.356,0.8061
2020-10-07 19:44:11-06:00,cheyenne,0,15,303,643,0,10970,9027, I just threw my wine glass at the tv. Shit.,0.286,0.714,0.0,-0.5574
2020-10-07 19:44:10-06:00,cheyenne,0,0,50,199,0,143,109,How can you say you trust the American people to do what’s best when you didn’t trust us enough to tell us the truth?!,0.0,0.599,0.401,0.9245
2020-10-07 20:39:19-06:00,cheyenne,0,0,622,1261,1,52123,15247, She needs to pull a handgun on him,0.0,1.0,0.0,0.0
2020-10-07 20:39:09-06:00,cheyenne,0,0,710,1094,10,5402,2936,I mute every Chris Wallace comment... period,0.0,1.0,0.0,0.0
2020-10-07 20:38:28-06:00,cheyenne,0,0,1581,2295,1,128193,11718, I do. Taylor Swift's album after Biden loses could signal the end times for it's depressiveness.,0.133,0.867,0.0,-0.3182
2020-10-07 20:38:13-06:00,cheyenne,0,1,622,1261,1,52123,15247,  Sweet,0.0,0.0,1.0,0.4588
2020-10-07 20:37:41-06:00,cheyenne,0,0,39,203,0,2660,400, I’m just glad we have a president who fights for the USA,0.172,0.637,0.191,0.0772
2020-10-07 20:37:37-06:00,cheyenne,0,1,124,109,0,8,588,Gn i needed this entertainment!,0.0,0.343,0.657,0.6948
2020-10-07 20:37:37-06:00,cheyenne,0,0,581,554,25,5325,19078, Willy Brown sure thought so,0.0,0.635,0.365,0.3182
2020-10-07 20:37:36-06:00,cheyenne,0,1,2700,1449,45,79925,91152, Well played hahaha,0.0,0.0,1.0,0.7964
2020-10-07 20:37:28-06:00,cheyenne,0,0,710,1094,10,5402,2936,  That doesn’t reflect reality Biden has and will now to Chinese... the danger is real friend,0.165,0.68,0.155,-0.0516
2020-10-07 20:36:55-06:00,cheyenne,0,1,425,488,9,90792,25248, Was hoping it would have stayed when he got the mic.,0.0,0.781,0.219,0.4215
2020-10-07 20:36:45-06:00,cheyenne,0,0,23,48,0,1097,847,"   Great observation, proud of you.",0.0,0.294,0.706,0.802
2020-10-07 20:36:45-06:00,cheyenne,0,4,492,765,3,9848,5908,"The only way to watch the debate. 
#Debates2020 ",0.0,1.0,0.0,0.0
2020-10-07 20:36:36-06:00,cheyenne,0,0,124,109,0,8,588,Chile take me to the King come November 3rd cause y’all gone be toe up!,0.0,1.0,0.0,0.0
2020-10-07 20:36:15-06:00,cheyenne,0,1,1581,2295,1,128193,11718,Pence's only failure tonight was not getting a straight answer from Kamala about packing the courts. After asking T… ,0.226,0.774,0.0,-0.608
2020-10-07 20:36:07-06:00,cheyenne,0,0,208,509,4,5408,4117, Def not us,0.0,1.0,0.0,0.0
2020-10-07 20:36:06-06:00,cheyenne,0,0,622,1261,1,52123,15247, Why just temporarily?,0.0,1.0,0.0,0.0
2020-10-07 20:35:39-06:00,cheyenne,0,0,710,1094,10,5402,2936,  You’re lost and deceived,0.722,0.278,0.0,-0.6369
2020-10-07 20:35:33-06:00,cheyenne,0,0,39,203,0,2660,400, Who knows. He’s probably being facetious,0.0,1.0,0.0,0.0
2020-10-07 20:35:19-06:00,cheyenne,0,0,226,940,2,96023,37572,Oh it's over. Huh.,0.0,1.0,0.0,0.0
2020-10-07 20:35:16-06:00,cheyenne,0,0,124,109,0,8,588,Girl black people gone wear a mask !!,0.0,1.0,0.0,0.0
2020-10-07 20:34:59-06:00,cheyenne,0,0,23,48,0,1097,847,   For what? A virus that you can recover from in 2 days?,0.0,1.0,0.0,0.0
2020-10-07 20:34:55-06:00,cheyenne,0,0,754,1842,14,13247,16584,  Exactly what I'm seeing. Nothing delivered until either the end of the month or beginning of next.,0.0,1.0,0.0,0.0
2020-10-07 20:34:39-06:00,cheyenne,1,1,581,554,25,5325,19078,"I tell you what, Democrats got one here in Kamala. She’s a damn good liar...",0.287,0.574,0.139,-0.4767
2020-10-07 20:34:23-06:00,cheyenne,0,0,502,2419,8,91344,15071," Sorry,none of the above.",0.0,1.0,0.0,0.0
2020-10-07 20:34:21-06:00,cheyenne,0,0,1582,2295,1,128146,11709, It was close... ,0.0,1.0,0.0,0.0
2020-10-07 20:34:00-06:00,cheyenne,0,1,124,109,0,8,588,"America so fucking ghetto bitch. 
I don’t deserve this shit",0.518,0.482,0.0,-0.8622
2020-10-07 20:32:13-06:00,cheyenne,0,0,124,109,0,8,588,I mean they pinched all his saggy ass face skin to the back of his neck..... his face so stiff,0.156,0.844,0.0,-0.5423
2020-10-07 20:32:07-06:00,cheyenne,0,0,23,48,0,1097,847,"  How did you make your mind, when you dont have one to begin with?",0.0,1.0,0.0,0.0
2020-10-07 20:31:55-06:00,cheyenne,0,1,1582,2295,1,128146,11709," I threw up in my mouth a bit, but swallowed because alcohol ain't cheap. ",0.0,1.0,0.0,0.0
2020-10-07 20:31:35-06:00,cheyenne,0,0,124,109,0,8,588,They then put soooo much starch on Pence stiff ass face omg,0.241,0.759,0.0,-0.5423
2020-10-07 20:31:29-06:00,cheyenne,0,0,304,644,0,11002,9053,Oh hell yea ,0.697,0.303,0.0,-0.6808
2020-10-07 20:31:23-06:00,cheyenne,0,0,622,1261,1,52069,15235, I fixed it by muting him,0.0,1.0,0.0,0.0
2020-10-07 20:31:19-06:00,cheyenne,0,0,40,409,0,3613,1197," If you're by Cheyenne, Wyoming, we'll love to have you over!",0.0,0.69,0.31,0.6696
2020-10-07 20:31:05-06:00,cheyenne,0,0,3,117,0,3294,1401,"  Almost 13, dont tell your mom",0.0,1.0,0.0,0.0
2020-10-07 20:31:03-06:00,cheyenne,0,0,124,109,0,8,588,Bitch LMFAOOOOO. ,0.792,0.208,0.0,-0.5859
2020-10-07 20:31:00-06:00,cheyenne,1,3,22,116,1,686,166, A little girl is losing her faith in democracy!,0.188,0.563,0.249,0.1915
2020-10-07 20:30:59-06:00,cheyenne,0,2,581,554,25,5305,19072,I'm bored... where's Trump?,0.412,0.588,0.0,-0.2732
2020-10-07 20:30:58-06:00,cheyenne,0,0,587,399,3,4477,4104,Was that a fly??? ,0.0,1.0,0.0,0.0
2020-10-07 20:30:42-06:00,cheyenne,0,0,124,109,0,8,588,Who child wrote that question? LMFAO,0.0,0.542,0.458,0.6408
2020-10-07 20:30:41-06:00,cheyenne,0,1,425,488,9,90793,25248, Do they still sell hair spray in a pump? He caught that s o b!!!,0.0,1.0,0.0,0.0
2020-10-07 20:29:26-06:00,cheyenne,0,1,432,210,0,1002,237, As long as this is us on our way to the buck ,0.0,1.0,0.0,0.0
2020-10-07 20:29:17-06:00,cheyenne,0,0,492,765,3,9845,5907,Take that political thumb bullshit and shove it straight up your ass!! #VicePresidentialDebate2020,0.399,0.505,0.096,-0.7896
2020-10-07 20:29:16-06:00,cheyenne,0,1,1582,2295,1,128146,11709," I almost voted the fly, but good gravy Pence destroyed Kamala tonight.

If Kamala had any capacity, s… ",0.178,0.663,0.159,-0.1154
2020-10-07 20:29:14-06:00,cheyenne,0,0,2257,414,27,9175,4346,"Remembering the Challenger tragedy: Cheyenne native, East HS grad, and producer Daniel Junge created the  d… ",0.211,0.622,0.167,-0.4404
2020-10-07 20:29:02-06:00,cheyenne,0,1,425,488,9,90793,25248, Oh oh!! May want to keep moving!,0.0,0.734,0.266,0.2905
2020-10-07 20:28:59-06:00,cheyenne,0,0,434,616,8,16716,46383, All the time,0.0,1.0,0.0,0.0
2020-10-07 20:28:56-06:00,cheyenne,0,0,124,109,0,8,588,Pence been dancing around questions all night lmfao.,0.0,0.667,0.333,0.5423
2020-10-07 20:28:34-06:00,cheyenne,0,1,124,109,0,8,588, These people don’t know how to act man lmaoooo,0.0,1.0,0.0,0.0
2020-10-07 20:27:55-06:00,cheyenne,0,1,2483,716,54,2085,1412," No.  Besides, in VP Pence’s faith tradition, women are subservient.",0.0,0.763,0.237,0.4215
2020-10-07 20:27:44-06:00,cheyenne,0,0,754,1842,14,13244,16582, Maybe if you use all caps? Shit ain't happening...,0.31,0.69,0.0,-0.5574
2020-10-07 20:27:27-06:00,cheyenne,0,0,425,488,9,90793,25248, My god I thought it was stuck to the aqua net!,0.149,0.672,0.179,0.1007
2020-10-07 20:27:16-06:00,cheyenne,3,0,124,109,0,8,588,Y’all an ignant ass group on Twitter. I’m so weak dawg 😭😭,0.508,0.492,0.0,-0.9252
2020-10-07 20:26:52-06:00,cheyenne,0,0,944,215,5,2690,2487,Students at two Cheyenne elementary schools test positive for COVID-19 ,0.0,0.714,0.286,0.5574
2020-10-07 20:26:22-06:00,cheyenne,0,0,5,362,0,134,382, Flies are attracted to shitheads!!!🤣🤣🤣 ,0.113,0.471,0.416,0.865
2020-10-07 20:26:11-06:00,cheyenne,0,0,124,109,0,8,588,A lot of Old white men stink so I’m not surprised that fly was marinating on that man head.,0.214,0.786,0.0,-0.5617
2020-10-07 20:25:56-06:00,cheyenne,0,0,23,48,0,1097,847,  Remember the fly on hillarys face?,0.0,1.0,0.0,0.0
2020-10-07 20:25:54-06:00,cheyenne,0,0,425,488,9,90793,25248, My god help this man!! Hahaha!!,0.0,0.239,0.761,0.8614
2020-10-07 20:25:30-06:00,cheyenne,0,0,10,277,0,686,1020,Is that a dog barking during the vice presidential debate???,0.0,1.0,0.0,0.0
2020-10-07 20:25:27-06:00,cheyenne,0,1,1582,2295,1,128146,11709,"Kamala raked over her prosecutorial record. 

Left hook to the liver, right hook to the jaw.

 is a beast tonight.",0.0,1.0,0.0,0.0
2020-10-07 20:25:19-06:00,cheyenne,0,0,5,362,0,134,382, Flies are attracted to shitheads!!! 🤣🤣🤣 ,0.113,0.471,0.416,0.865
2020-10-07 20:25:05-06:00,cheyenne,0,0,434,616,8,16716,46383,Thinking about that tough zombie I turned into a worm ,0.143,0.857,0.0,-0.128
2020-10-07 20:25:03-06:00,cheyenne,0,0,230,935,4,1239,3155,"He does look like death and, well, flies are attracted to corpses. #debates",0.192,0.443,0.365,0.3612
2020-10-07 20:24:52-06:00,cheyenne,0,2,177,1072,0,9777,4518, Brilliant.,0.0,0.0,1.0,0.5859
2020-10-07 20:24:52-06:00,cheyenne,0,0,2674,2637,29,58135,40376,"What is the deal with that noise in the audience??
🤔 🤨 🤷🏼‍♀️
🤦🏼‍♀️ 😒 😑...",0.0,1.0,0.0,0.0
2020-10-07 20:24:42-06:00,cheyenne,0,0,124,109,0,8,588,Tell Kamala SKEE WEE on her way out.,0.0,1.0,0.0,0.0
2020-10-07 20:24:39-06:00,cheyenne,0,0,5,362,0,134,382, Flies are attracted to shitheads!! 🤣🤣🤣 ,0.114,0.475,0.411,0.855
2020-10-07 20:24:01-06:00,cheyenne,0,0,5,362,0,134,382, Flies are attracted to shitheads!🤣🤣🤣 ,0.115,0.479,0.406,0.8439
2020-10-07 20:23:54-06:00,cheyenne,0,0,124,109,0,8,588,Yes. Mood. ,0.0,0.27,0.73,0.4019
2020-10-07 20:23:42-06:00,cheyenne,0,0,230,935,4,1239,3155,Drink until the fly is gone #Debates,0.0,1.0,0.0,0.0
2020-10-07 20:23:25-06:00,cheyenne,0,0,124,109,0,8,588,RECLAIMING MY TIME !,0.0,1.0,0.0,0.0
2020-10-07 20:22:49-06:00,cheyenne,0,0,124,109,0,8,588,HE FINNA CROAK ! ,0.0,1.0,0.0,0.0
2020-10-07 20:22:42-06:00,cheyenne,0,0,2188,1420,11,14113,25545,Not a chance! ,0.504,0.496,0.0,-0.2575
2020-10-07 20:22:39-06:00,cheyenne,0,0,377,812,2,41290,19157, That’s great news! Should make for hours of good speculation on the stream tomorrow!,0.0,0.613,0.387,0.8217
2020-10-07 20:22:28-06:00,cheyenne,0,0,622,1261,1,52069,15235," And now he's being a whiny bitch....
is that the look he's going for....a sort of premenstrual Ken?
.",0.174,0.826,0.0,-0.5859
2020-10-07 20:22:13-06:00,cheyenne,1,2,1582,2295,1,128146,11709,"Kamala repeats the ""good people"" lie?!?

Some lawyer.",0.0,0.663,0.337,0.5502
2020-10-07 20:22:05-06:00,cheyenne,0,2,754,1842,14,13244,16582,Please let me moderate one of these debates. Please. #VPDebate,0.0,0.635,0.365,0.5574
2020-10-07 20:22:03-06:00,cheyenne,0,0,39,203,0,2650,398, I believe he was referring to his “brilliance” in regards to manipulating markets and taking advantage of the great USA,0.098,0.664,0.238,0.5574
2020-10-07 20:21:56-06:00,cheyenne,0,1,186,261,1,1835,1496,   Silver Platter :),0.0,0.4,0.6,0.4588
2020-10-07 20:21:51-06:00,cheyenne,0,0,53,172,0,334,68,I’m voting for the fly on Mike Pence’s head. ,0.0,1.0,0.0,0.0
2020-10-07 20:21:51-06:00,cheyenne,0,0,124,109,0,8,588,this a calm ghetto debate !,0.0,0.659,0.341,0.3802
2020-10-07 20:21:42-06:00,cheyenne,0,0,54,181,1,8813,400,Looked like it died for a second there,0.298,0.496,0.207,-0.2732
2020-10-07 20:21:35-06:00,cheyenne,0,0,177,96,0,14676,2605, Nuff said ,0.0,1.0,0.0,0.0
2020-10-07 20:21:20-06:00,cheyenne,0,0,124,109,0,8,588, sis I’m crying,0.608,0.392,0.0,-0.4767
2020-10-07 20:21:02-06:00,cheyenne,0,0,1582,2295,1,128146,11709,"  I'm like a saint.

Trust me.",0.0,0.408,0.592,0.7003
2020-10-07 20:21:02-06:00,cheyenne,0,0,124,109,0,8,588,And i mean that fly was chilling on that man scalp!!,0.144,0.856,0.0,-0.1739
2020-10-07 21:10:21-06:00,cheyenne,0,0,63,48,1,2,2103,"CFC Changed Something: October 8, 2020 ",0.0,1.0,0.0,0.0
2020-10-07 21:10:12-06:00,cheyenne,0,0,139,122,1,58889,5141, We’d be blackout drunk in fifteen minutes,0.286,0.714,0.0,-0.34
2020-10-07 21:09:53-06:00,cheyenne,1,2,2676,2638,29,58180,40418,   is the artist! 👍🏻 😉 👏🏻,0.0,1.0,0.0,0.0
2020-10-07 21:09:22-06:00,cheyenne,0,0,710,1094,10,5404,2938, Everybody… She sounds like she’s about to cry,0.267,0.517,0.216,-0.1531
2020-10-07 21:09:00-06:00,cheyenne,0,0,1054,87,23,166,1984,DYK? Research tells us that those suffering from chronic gum disease are more likely to develop #breastcancer than… ,0.154,0.846,0.0,-0.4767
2020-10-07 21:08:54-06:00,cheyenne,0,1,229,1942,0,50233,32, I did that once and it was a herniated disc in my neck.,0.0,1.0,0.0,0.0
2020-10-07 21:08:29-06:00,cheyenne,0,1,622,1262,1,52168,15256, He does like my ice water!! Hard to say how often we have shared...,0.078,0.615,0.307,0.6229
2020-10-07 21:07:56-06:00,cheyenne,0,0,710,1094,10,5404,2938,  OK… That’s weird,0.459,0.541,0.0,-0.1779
2020-10-07 21:07:33-06:00,cheyenne,0,2,1583,2298,1,128229,11731," I thought you were a fan of science. Fracking is a good thing, enables energy independence while entrepreneurs… ",0.0,0.665,0.335,0.7624
2020-10-07 21:07:21-06:00,cheyenne,0,0,710,1094,10,5404,2938,  UnPhased he was,0.0,1.0,0.0,0.0
2020-10-07 21:05:50-06:00,cheyenne,0,0,31,90,0,4917,5717, Rat farts!,0.0,1.0,0.0,0.0
2020-10-07 21:05:39-06:00,cheyenne,0,0,710,1094,10,5404,2938,   🖕off and enjoy your life the next 4 YEARS 😉... seriously it’s about the economy 😉,0.078,0.776,0.146,0.3612
